,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
12171,Mexico,1968,Equestrian,Eventing,"ALLHUSEN, Derek Swithin",GBR,Men,individual,X,Silver
12172,Mexico,1968,Equestrian,Eventing,"COBCROFT, Brian W.B.",AUS,Men,team,X,Bronze
12173,Mexico,1968,Equestrian,Eventing,"ROYCROFT, Wayne",AUS,Men,team,X,Bronze
12174,Mexico,1968,Equestrian,Eventing,"ROYCROFT, William",AUS,Men,team,X,Bronze
12175,Mexico,1968,Equestrian,Eventing,"ALLHUSEN, Derek Swithin",GBR,Men,team,X,Gold
12176,Mexico,1968,Equestrian,Eventing,"JONES, Reuben Samuel",GBR,Men,team,X,Gold
12177,Mexico,1968,Equestrian,Eventing,"MEADE, Richard John Hanray",GBR,Men,team,X,Gold
12178,Mexico,1968,Equestrian,Eventing,"PAGE, Michael Owen",USA,Men,team,X,Silver
12179,Mexico,1968,Equestrian,Eventing,"PLUMB, John Michael",USA,Men,team,X,Silver
12180,Mexico,1968,Equestrian,Eventing,"WOFFORD, James Cunningham",USA,Men,team,X,Silver
12181,Mexico,1968,Equestrian,Jumping,"BROOME, David Mcpherson",GBR,Men,individual,X,Bronze
12182,Mexico,1968,Equestrian,Jumping,"STEINKRAUS, William Clark",USA,Men,individual,X,Gold
12183,Mexico,1968,Equestrian,Jumping,"COAKES, Marion Janice",GBR,Women,individual,X,Silver
12184,Mexico,1968,Equestrian,Jumping,"SCHOCKEMÖHLE, Alwin",FRG,Men,team,X,Bronze
12185,Mexico,1968,Equestrian,Jumping,"SCHRIDDE, Hermann",FRG,Men,team,X,Bronze
12186,Mexico,1968,Equestrian,Jumping,"WINKLER, Hans Günter",FRG,Men,team,X,Bronze
12187,Mexico,1968,Equestrian,Jumping,"DAY, James E.",CAN,Men,team,X,Gold
12188,Mexico,1968,Equestrian,Jumping,"ELDER, Henry James",CAN,Men,team,X,Gold
12189,Mexico,1968,Equestrian,Jumping,"GAYFORD, Thomas Franklin",CAN,Men,team,X,Gold
12190,Mexico,1968,Equestrian,Jumping,"JONQUERES D'ORIOLA, Pierre",FRA,Men,team,X,Silver
12191,Mexico,1968,Equestrian,Jumping,"ROZIER, Jean Marcel",FRA,Men,team,X,Silver
12192,Mexico,1968,Equestrian,Jumping,"LEFEVRE, Janou",FRA,Women,team,X,Silver
12193,Mexico,1968,Fencing,Fencing,"SACCARO, Gianluigi",ITA,Men,épée individual,M,Bronze
12194,Mexico,1968,Fencing,Fencing,"KULCSAR, Gyözö",HUN,Men,épée individual,M,Gold
12195,Mexico,1968,Fencing,Fencing,"KRISS, Grigori",URS,Men,épée individual,M,Silver
12196,Mexico,1968,Fencing,Fencing,"ANDRZEJEWSKI, Bogdan",POL,Men,épée team,M,Bronze
12197,Mexico,1968,Fencing,Fencing,"BARBURSKI, Kazimierz",POL,Men,épée team,M,Bronze
12198,Mexico,1968,Fencing,Fencing,"BUTKIEWICZ, Michal",POL,Men,épée team,M,Bronze
12199,Mexico,1968,Fencing,Fencing,"GONSIOR, Bogdan",POL,Men,épée team,M,Bronze
12200,Mexico,1968,Fencing,Fencing,"NIELABA, Henryk",POL,Men,épée team,M,Bronze
12201,Mexico,1968,Fencing,Fencing,"FENYVESI, Csaba",HUN,Men,épée team,M,Gold
12202,Mexico,1968,Fencing,Fencing,"KULCSAR, Gyözö",HUN,Men,épée team,M,Gold
12203,Mexico,1968,Fencing,Fencing,"NAGY, Pal",HUN,Men,épée team,M,Gold
12204,Mexico,1968,Fencing,Fencing,"NEMERE, Zoltan",HUN,Men,épée team,M,Gold
12205,Mexico,1968,Fencing,Fencing,"SCHMITT, Pal",HUN,Men,épée team,M,Gold
12206,Mexico,1968,Fencing,Fencing,"KRISS, Grigori",URS,Men,épée team,M,Silver
12207,Mexico,1968,Fencing,Fencing,"MODZALEVSKY, Viktor",URS,Men,épée team,M,Silver
12208,Mexico,1968,Fencing,Fencing,"NIKANCHIKOV, Aleksei",URS,Men,épée team,M,Silver
12209,Mexico,1968,Fencing,Fencing,"SMOLYAKOV, Yuri",URS,Men,épée team,M,Silver
12210,Mexico,1968,Fencing,Fencing,"VITEBSKY, Iosif",URS,Men,épée team,M,Silver
12211,Mexico,1968,Fencing,Fencing,"REVENU, Daniel",FRA,Men,foil individual,M,Bronze
12212,Mexico,1968,Fencing,Fencing,"DRIMBA, Ion",ROU,Men,foil individual,M,Gold
12213,Mexico,1968,Fencing,Fencing,"KAMUTI, Jenö",HUN,Men,foil individual,M,Silver
12214,Mexico,1968,Fencing,Fencing,"REJTO-UJLAKI, Ildiko",HUN,Women,foil individual,W,Bronze
12215,Mexico,1968,Fencing,Fencing,"NOVIKOVA-BELOVA, Elena",URS,Women,foil individual,W,Gold
12216,Mexico,1968,Fencing,Fencing,"DEL PILAR ROLDAN TAPIA, Maria",MEX,Women,foil individual,W,Silver
12217,Mexico,1968,Fencing,Fencing,"FRANKE, Egon",POL,Men,foil team,M,Bronze
12218,Mexico,1968,Fencing,Fencing,"LISEWSKI, Adam",POL,Men,foil team,M,Bronze
12219,Mexico,1968,Fencing,Fencing,"PARULSKI, Ryszard Wladyslaw",POL,Men,foil team,M,Bronze
12220,Mexico,1968,Fencing,Fencing,"SKRUDLIK, Zbigniew",POL,Men,foil team,M,Bronze
12221,Mexico,1968,Fencing,Fencing,"WOYDA, Witold",POL,Men,foil team,M,Bronze
12222,Mexico,1968,Fencing,Fencing,"BEROLATTI, Gilles",FRA,Men,foil team,M,Gold
12223,Mexico,1968,Fencing,Fencing,"DIMONT, Jacques",FRA,Men,foil team,M,Gold
12224,Mexico,1968,Fencing,Fencing,"MAGNAN, Jean-Claude",FRA,Men,foil team,M,Gold
12225,Mexico,1968,Fencing,Fencing,"NOËL, Christian",FRA,Men,foil team,M,Gold
12226,Mexico,1968,Fencing,Fencing,"REVENU, Daniel",FRA,Men,foil team,M,Gold
12227,Mexico,1968,Fencing,Fencing,"PUTYATIN, Viktor",URS,Men,foil team,M,Silver
12228,Mexico,1968,Fencing,Fencing,"SHAROV, Yuri",URS,Men,foil team,M,Silver
12229,Mexico,1968,Fencing,Fencing,"SISIKIN, Yuri",URS,Men,foil team,M,Silver
12230,Mexico,1968,Fencing,Fencing,"STANKOVICH, Vasili",URS,Men,foil team,M,Silver
12231,Mexico,1968,Fencing,Fencing,"SVESHNIKOV, German",URS,Men,foil team,M,Silver
12232,Mexico,1968,Fencing,Fencing,"DERSIDAN-ENE-PASCU, Ana",ROU,Women,foil team,W,Bronze
12233,Mexico,1968,Fencing,Fencing,"GYULAI-DRIMBA-JENEI, Ileana",ROU,Women,foil team,W,Bronze
12234,Mexico,1968,Fencing,Fencing,"IENCIC-STAHL, Ecaterina Clara",ROU,Women,foil team,W,Bronze
12235,Mexico,1968,Fencing,Fencing,"ORBAN-SZABO, Olga",ROU,Women,foil team,W,Bronze
12236,Mexico,1968,Fencing,Fencing,"VICOL, Maria",ROU,Women,foil team,W,Bronze
12237,Mexico,1968,Fencing,Fencing,"CHIRKOVA, Svetlana",URS,Women,foil team,W,Gold
12238,Mexico,1968,Fencing,Fencing,"GOROKHOVA, Galina",URS,Women,foil team,W,Gold
12239,Mexico,1968,Fencing,Fencing,"NOVIKOVA-BELOVA, Elena",URS,Women,foil team,W,Gold
12240,Mexico,1968,Fencing,Fencing,"PETRENKO-SAMUSENKO, Tatyana",URS,Women,foil team,W,Gold
12241,Mexico,1968,Fencing,Fencing,"ZABELINA, Aleksandra",URS,Women,foil team,W,Gold
12242,Mexico,1968,Fencing,Fencing,"BOBIS-FERKASINSZKY, Ildiko",HUN,Women,foil team,W,Silver
12243,Mexico,1968,Fencing,Fencing,"DÖMÖLKI-SAKOVICS, Lidia",HUN,Women,foil team,W,Silver
12244,Mexico,1968,Fencing,Fencing,"JARMY, Maria",HUN,Women,foil team,W,Silver
12245,Mexico,1968,Fencing,Fencing,"MAROSI-FOLDESI, Paula",HUN,Women,foil team,W,Silver
12246,Mexico,1968,Fencing,Fencing,"REJTO-UJLAKI, Ildiko",HUN,Women,foil team,W,Silver
12247,Mexico,1968,Fencing,Fencing,"PEZSA, Tibor",HUN,Men,sabre individual,M,Bronze
12248,Mexico,1968,Fencing,Fencing,"PAWLOWSKI, Jerzy",POL,Men,sabre individual,M,Gold
12249,Mexico,1968,Fencing,Fencing,"RAKITA, Mark",URS,Men,sabre individual,M,Silver
12250,Mexico,1968,Fencing,Fencing,"BAKONYI, Peter",HUN,Men,sabre team,M,Bronze
12251,Mexico,1968,Fencing,Fencing,"KALMAR, Janos",HUN,Men,sabre team,M,Bronze
12252,Mexico,1968,Fencing,Fencing,"KOVACS, Tamas",HUN,Men,sabre team,M,Bronze
12253,Mexico,1968,Fencing,Fencing,"MESZENA, Miklos",HUN,Men,sabre team,M,Bronze
12254,Mexico,1968,Fencing,Fencing,"PEZSA, Tibor",HUN,Men,sabre team,M,Bronze
12255,Mexico,1968,Fencing,Fencing,"MAVLIKHANOV, Umar",URS,Men,sabre team,M,Gold
12256,Mexico,1968,Fencing,Fencing,"NAZLYMOV, Vladimir",URS,Men,sabre team,M,Gold
12257,Mexico,1968,Fencing,Fencing,"RAKITA, Mark",URS,Men,sabre team,M,Gold
12258,Mexico,1968,Fencing,Fencing,"SIDYAK, Viktor",URS,Men,sabre team,M,Gold
12259,Mexico,1968,Fencing,Fencing,"VINOKUROV, Eduard",URS,Men,sabre team,M,Gold
12260,Mexico,1968,Fencing,Fencing,"CALARESE, Wladimiro",ITA,Men,sabre team,M,Silver
12261,Mexico,1968,Fencing,Fencing,"CHICCA, Pierluigi",ITA,Men,sabre team,M,Silver
12262,Mexico,1968,Fencing,Fencing,"MAFFEI, Michele",ITA,Men,sabre team,M,Silver
12263,Mexico,1968,Fencing,Fencing,"RIGOLI, Rolando",ITA,Men,sabre team,M,Silver
12264,Mexico,1968,Fencing,Fencing,"SALVADORI, Cesare",ITA,Men,sabre team,M,Silver
12265,Mexico,1968,Football,Football,"KAMAMOTO, Kunishige",JPN,Men,football,M,Bronze
12266,Mexico,1968,Football,Football,"KAMATA, Mitsuo",JPN,Men,football,M,Bronze
12267,Mexico,1968,Football,Football,"KATAYAMA, Hiroshi",JPN,Men,football,M,Bronze
12268,Mexico,1968,Football,Football,"KUWAHARA, Yasuyuki",JPN,Men,football,M,Bronze
12269,Mexico,1968,Football,Football,"MATSUMOTO, Ikuo",JPN,Men,football,M,Bronze
12270,Mexico,1968,Football,Football,"MIYAMOTO, Masakatsu",JPN,Men,football,M,Bronze
12271,Mexico,1968,Football,Football,"MIYAMOTO, Teruki",JPN,Men,football,M,Bronze
12272,Mexico,1968,Football,Football,"MORI, Takaji",JPN,Men,football,M,Bronze
12273,Mexico,1968,Football,Football,"OGI, Aritatsu",JPN,Men,football,M,Bronze
12274,Mexico,1968,Football,Football,"OKANO, Shun-Ichiro",JPN,Men,football,M,Bronze
12275,Mexico,1968,Football,Football,"SUGIYAMA, Ryuichi",JPN,Men,football,M,Bronze
12276,Mexico,1968,Football,Football,"WATANABE, Masashi",JPN,Men,football,M,Bronze
12277,Mexico,1968,Football,Football,"YAEGASHI, Shigeo",JPN,Men,football,M,Bronze
12278,Mexico,1968,Football,Football,"YAMAGUCHI, Yoshitada",JPN,Men,football,M,Bronze
12279,Mexico,1968,Football,Football,"YOKOYAMA, Kenzo",JPN,Men,football,M,Bronze
12280,Mexico,1968,Football,Football,"YUGUCHI, Eizo",JPN,Men,football,M,Bronze
12281,Mexico,1968,Football,Football,"BASTI, Istvan",HUN,Men,football,M,Gold
12282,Mexico,1968,Football,Football,"DRESTYAK-DUNAI, Lajos",HUN,Men,football,M,Gold
12283,Mexico,1968,Football,Football,"DUNAI, Antal",HUN,Men,football,M,Gold
12284,Mexico,1968,Football,Football,"FATER, Karoly",HUN,Men,football,M,Gold
12285,Mexico,1968,Football,Football,"FAZEKAS, Laszlo",HUN,Men,football,M,Gold
12286,Mexico,1968,Football,Football,"JUHASZ, Istvan",HUN,Men,football,M,Gold
12287,Mexico,1968,Football,Football,"KEGLOVICS, Laszlo",HUN,Men,football,M,Gold
12288,Mexico,1968,Football,Football,"KOCSIS, Lajos",HUN,Men,football,M,Gold
12289,Mexico,1968,Football,Football,"MENCZEL, Ivan",HUN,Men,football,M,Gold
12290,Mexico,1968,Football,Football,"NAGY, Laszlo",HUN,Men,football,M,Gold
12291,Mexico,1968,Football,Football,"NOSKO, Erno",HUN,Men,football,M,Gold
12292,Mexico,1968,Football,Football,"NOVAK, Dezsö",HUN,Men,football,M,Gold
12293,Mexico,1968,Football,Football,"PANCSICS, Miklos",HUN,Men,football,M,Gold
12294,Mexico,1968,Football,Football,"SARKÖZI, Gabor",HUN,Men,football,M,Gold
12295,Mexico,1968,Football,Football,"SZALAI, Miklos",HUN,Men,football,M,Gold
12296,Mexico,1968,Football,Football,"SZARKA, Zoltan",HUN,Men,football,M,Gold
12297,Mexico,1968,Football,Football,"SZUCS, Lajos",HUN,Men,football,M,Gold
12298,Mexico,1968,Football,Football,"CHRISTAKIEV, Georghi",BUL,Men,football,M,Silver
12299,Mexico,1968,Football,Football,"CHRISTOV, Atanas",BUL,Men,football,M,Silver
12300,Mexico,1968,Football,Football,"CHRISTOV, Kiril",BUL,Men,football,M,Silver
12301,Mexico,1968,Football,Football,"DIMITROV, Tzvetan",BUL,Men,football,M,Silver
12302,Mexico,1968,Football,Football,"DIMITROV, Yantcho",BUL,Men,football,M,Silver
12303,Mexico,1968,Football,Football,"DONEV, Asparukh",BUL,Men,football,M,Silver
12304,Mexico,1968,Football,Football,"GAYDARSKI, Milko",BUL,Men,football,M,Silver
12305,Mexico,1968,Football,Football,"GEORGIEV, Ivailo",BUL,Men,football,M,Silver
12306,Mexico,1968,Football,Football,"GEROV, Atanas",BUL,Men,football,M,Silver
12307,Mexico,1968,Football,Football,"GIONIN, Mikhail",BUL,Men,football,M,Silver
12308,Mexico,1968,Football,Football,"IVANOV, Georghi",BUL,Men,football,M,Silver
12309,Mexico,1968,Football,Football,"IVKOV, Kiril",BUL,Men,football,M,Silver
12310,Mexico,1968,Football,Football,"JEKOV, Petar",BUL,Men,football,M,Silver
12311,Mexico,1968,Football,Football,"NIKOLOV, Todor",BUL,Men,football,M,Silver
12312,Mexico,1968,Football,Football,"VASSILEV, Georghi",BUL,Men,football,M,Silver
12313,Mexico,1968,Football,Football,"YANTCHOVSKI, Evgeni",BUL,Men,football,M,Silver
12314,Mexico,1968,Football,Football,"YORDANOV, Stoyan",BUL,Men,football,M,Silver
12315,Mexico,1968,Football,Football,"ZAFIROV, Ivan",BUL,Men,football,M,Silver
12316,Mexico,1968,Gymnastics,Artistic G.,"PETRIK, Larisa",URS,Women,balance beam,W,Bronze
12317,Mexico,1968,Gymnastics,Artistic G.,"KUCHINSKAYA, Natalya",URS,Women,balance beam,W,Gold
12318,Mexico,1968,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,balance beam,W,Silver
12319,Mexico,1968,Gymnastics,Artistic G.,"KATO, Takeshi",JPN,Men,floor exercises,M,Bronze
12320,Mexico,1968,Gymnastics,Artistic G.,"KATO, Sawao",JPN,Men,floor exercises,M,Gold
12321,Mexico,1968,Gymnastics,Artistic G.,"NAKAYAMA, Akinori",JPN,Men,floor exercises,M,Silver
12322,Mexico,1968,Gymnastics,Artistic G.,"KUCHINSKAYA, Natalya",URS,Women,floor exercises,W,Bronze
12323,Mexico,1968,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,floor exercises,W,Gold
12324,Mexico,1968,Gymnastics,Artistic G.,"PETRIK, Larisa",URS,Women,floor exercises,W,Gold
12325,Mexico,1968,Gymnastics,Artistic G.,"KENMOTSU, Eizo",JPN,Men,horizontal bar,M,Bronze
12326,Mexico,1968,Gymnastics,Artistic G.,"NAKAYAMA, Akinori",JPN,Men,horizontal bar,M,Gold
12327,Mexico,1968,Gymnastics,Artistic G.,"VORONIN, Mikhail",URS,Men,horizontal bar,M,Gold
12328,Mexico,1968,Gymnastics,Artistic G.,"NAKAYAMA, Akinori",JPN,Men,individual all-round,M,Bronze
12329,Mexico,1968,Gymnastics,Artistic G.,"KATO, Sawao",JPN,Men,individual all-round,M,Gold
12330,Mexico,1968,Gymnastics,Artistic G.,"VORONIN, Mikhail",URS,Men,individual all-round,M,Silver
12331,Mexico,1968,Gymnastics,Artistic G.,"KUCHINSKAYA, Natalya",URS,Women,individual all-round,W,Bronze
12332,Mexico,1968,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,individual all-round,W,Gold
12333,Mexico,1968,Gymnastics,Artistic G.,"VORONINA, Zinaida",URS,Women,individual all-round,W,Silver
12334,Mexico,1968,Gymnastics,Artistic G.,"KLIMENKO, Viktor",URS,Men,parallel bars,M,Bronze
12335,Mexico,1968,Gymnastics,Artistic G.,"NAKAYAMA, Akinori",JPN,Men,parallel bars,M,Gold
12336,Mexico,1968,Gymnastics,Artistic G.,"VORONIN, Mikhail",URS,Men,parallel bars,M,Silver
12337,Mexico,1968,Gymnastics,Artistic G.,"VORONIN, Mikhail",URS,Men,pommel horse,M,Bronze
12338,Mexico,1968,Gymnastics,Artistic G.,"CERAR, Miroslav",YUG,Men,pommel horse,M,Gold
12339,Mexico,1968,Gymnastics,Artistic G.,"LAIHO, Olli Eino",FIN,Men,pommel horse,M,Silver
12340,Mexico,1968,Gymnastics,Artistic G.,"KATO, Sawao",JPN,Men,rings,M,Bronze
12341,Mexico,1968,Gymnastics,Artistic G.,"NAKAYAMA, Akinori",JPN,Men,rings,M,Gold
12342,Mexico,1968,Gymnastics,Artistic G.,"VORONIN, Mikhail",URS,Men,rings,M,Silver
12343,Mexico,1968,Gymnastics,Artistic G.,"BEIER, Günter",GDR,Men,team competition,M,Bronze
12344,Mexico,1968,Gymnastics,Artistic G.,"BREHME, Matthias",GDR,Men,team competition,M,Bronze
12345,Mexico,1968,Gymnastics,Artistic G.,"DIETRICH, Gerhard",GDR,Men,team competition,M,Bronze
12346,Mexico,1968,Gymnastics,Artistic G.,"FÜLLE, Siegfried",GDR,Men,team competition,M,Bronze
12347,Mexico,1968,Gymnastics,Artistic G.,"KÖSTE, Klaus",GDR,Men,team competition,M,Bronze
12348,Mexico,1968,Gymnastics,Artistic G.,"WEBER, Peter",GDR,Men,team competition,M,Bronze
12349,Mexico,1968,Gymnastics,Artistic G.,"ENDO, Yukio",JPN,Men,team competition,M,Gold
12350,Mexico,1968,Gymnastics,Artistic G.,"KATO, Sawao",JPN,Men,team competition,M,Gold
12351,Mexico,1968,Gymnastics,Artistic G.,"KATO, Takeshi",JPN,Men,team competition,M,Gold
12352,Mexico,1968,Gymnastics,Artistic G.,"KENMOTSU, Eizo",JPN,Men,team competition,M,Gold
12353,Mexico,1968,Gymnastics,Artistic G.,"NAKAYAMA, Akinori",JPN,Men,team competition,M,Gold
12354,Mexico,1968,Gymnastics,Artistic G.,"TSUKAHARA, Mitsuo",JPN,Men,team competition,M,Gold
12355,Mexico,1968,Gymnastics,Artistic G.,"DIOMIDOV, Sergei",URS,Men,team competition,M,Silver
12356,Mexico,1968,Gymnastics,Artistic G.,"ILYINYKH, Valeri",URS,Men,team competition,M,Silver
12357,Mexico,1968,Gymnastics,Artistic G.,"KARASEV, Valeri",URS,Men,team competition,M,Silver
12358,Mexico,1968,Gymnastics,Artistic G.,"KLIMENKO, Viktor",URS,Men,team competition,M,Silver
12359,Mexico,1968,Gymnastics,Artistic G.,"LISITSKY, Viktor",URS,Men,team competition,M,Silver
12360,Mexico,1968,Gymnastics,Artistic G.,"VORONIN, Mikhail",URS,Men,team competition,M,Silver
12361,Mexico,1968,Gymnastics,Artistic G.,"BAUERSCHMIDT, Maritta",GDR,Women,team competition,W,Bronze
12362,Mexico,1968,Gymnastics,Artistic G.,"JANZ, Karin",GDR,Women,team competition,W,Bronze
12363,Mexico,1968,Gymnastics,Artistic G.,"NOACK, Marianne",GDR,Women,team competition,W,Bronze
12364,Mexico,1968,Gymnastics,Artistic G.,"SCHMIDT, Magdalena",GDR,Women,team competition,W,Bronze
12365,Mexico,1968,Gymnastics,Artistic G.,"STARKE, Ute",GDR,Women,team competition,W,Bronze
12366,Mexico,1968,Gymnastics,Artistic G.,"ZUCHOLD, Erika",GDR,Women,team competition,W,Bronze
12367,Mexico,1968,Gymnastics,Artistic G.,"BURDA, Lyubov",URS,Women,team competition,W,Gold
12368,Mexico,1968,Gymnastics,Artistic G.,"KARASEVA, Olga",URS,Women,team competition,W,Gold
12369,Mexico,1968,Gymnastics,Artistic G.,"KUCHINSKAYA, Natalya",URS,Women,team competition,W,Gold
12370,Mexico,1968,Gymnastics,Artistic G.,"PETRIK, Larisa",URS,Women,team competition,W,Gold
12371,Mexico,1968,Gymnastics,Artistic G.,"TURISCHEVA, Lyudmila",URS,Women,team competition,W,Gold
12372,Mexico,1968,Gymnastics,Artistic G.,"VORONINA, Zinaida",URS,Women,team competition,W,Gold
12373,Mexico,1968,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,team competition,W,Silver
12374,Mexico,1968,Gymnastics,Artistic G.,"KRAJCIROVA-NEMETHOVA, Mariana",TCH,Women,team competition,W,Silver
12375,Mexico,1968,Gymnastics,Artistic G.,"LISKOVA, Hana",TCH,Women,team competition,W,Silver
12376,Mexico,1968,Gymnastics,Artistic G.,"POSNEROVA-KUBICKOVA, Jana",TCH,Women,team competition,W,Silver
12377,Mexico,1968,Gymnastics,Artistic G.,"RIMNACOVA, Bohmila",TCH,Women,team competition,W,Silver
12378,Mexico,1968,Gymnastics,Artistic G.,"SKLENICKOVA, Miroslava",TCH,Women,team competition,W,Silver
12379,Mexico,1968,Gymnastics,Artistic G.,"VORONINA, Zinaida",URS,Women,uneven bars,W,Bronze
12380,Mexico,1968,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,uneven bars,W,Gold
12381,Mexico,1968,Gymnastics,Artistic G.,"JANZ, Karin",GDR,Women,uneven bars,W,Silver
12382,Mexico,1968,Gymnastics,Artistic G.,"DIOMIDOV, Sergei",URS,Men,vault,M,Bronze
12383,Mexico,1968,Gymnastics,Artistic G.,"VORONIN, Mikhail",URS,Men,vault,M,Gold
12384,Mexico,1968,Gymnastics,Artistic G.,"ENDO, Yukio",JPN,Men,vault,M,Silver
12385,Mexico,1968,Gymnastics,Artistic G.,"VORONINA, Zinaida",URS,Women,vault,W,Bronze
12386,Mexico,1968,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,vault,W,Gold
12387,Mexico,1968,Gymnastics,Artistic G.,"ZUCHOLD, Erika",GDR,Women,vault,W,Silver
12388,Mexico,1968,Hockey,Hockey,"CHRISTY, Rajendra Absolem",IND,Men,hockey,M,Bronze
12389,Mexico,1968,Hockey,Hockey,"PERUMAL, Krishnanurthy",IND,Men,hockey,M,Bronze
12390,Mexico,1968,Hockey,Hockey,"PETER, John Victor",IND,Men,hockey,M,Bronze
12391,Mexico,1968,Hockey,Hockey,"REHAMAN, Inamur",IND,Men,hockey,M,Bronze
12392,Mexico,1968,Hockey,Hockey,"SAIT, Munir",IND,Men,hockey,M,Bronze
12393,Mexico,1968,Hockey,Hockey,"SINGH, Ajitpal",IND,Men,hockey,M,Bronze
12394,Mexico,1968,Hockey,Hockey,"SINGH, Balbir I",IND,Men,hockey,M,Bronze
12395,Mexico,1968,Hockey,Hockey,"SINGH, Balbir II",IND,Men,hockey,M,Bronze
12396,Mexico,1968,Hockey,Hockey,"SINGH, Balbir III",IND,Men,hockey,M,Bronze
12397,Mexico,1968,Hockey,Hockey,"SINGH, Gurbux",IND,Men,hockey,M,Bronze
12398,Mexico,1968,Hockey,Hockey,"SINGH, Harbinder",IND,Men,hockey,M,Bronze
12399,Mexico,1968,Hockey,Hockey,"SINGH, Harmik",IND,Men,hockey,M,Bronze
12400,Mexico,1968,Hockey,Hockey,"SINGH, Inder",IND,Men,hockey,M,Bronze
12401,Mexico,1968,Hockey,Hockey,"SINGH, Prithipal",IND,Men,hockey,M,Bronze
12402,Mexico,1968,Hockey,Hockey,"SINGH, Tarsem",IND,Men,hockey,M,Bronze
12403,Mexico,1968,Hockey,Hockey,"ABDUL, Rashid III",PAK,Men,hockey,M,Gold
12404,Mexico,1968,Hockey,Hockey,"BUTT, Jahangir Ahmad",PAK,Men,hockey,M,Gold
12405,Mexico,1968,Hockey,Hockey,"DAR, Tanwir Ahmed",PAK,Men,hockey,M,Gold
12406,Mexico,1968,Hockey,Hockey,"GULREZ, Akhtar",PAK,Men,hockey,M,Gold
12407,Mexico,1968,Hockey,Hockey,"KHALID, Mahmud Hussain",PAK,Men,hockey,M,Gold
12408,Mexico,1968,Hockey,Hockey,"MALIK, Muhammad Azam",PAK,Men,hockey,M,Gold
12409,Mexico,1968,Hockey,Hockey,"MUHAMMAD, Ashfaq",PAK,Men,hockey,M,Gold
12410,Mexico,1968,Hockey,Hockey,"NIAZI, Tariq",PAK,Men,hockey,M,Gold
12411,Mexico,1968,Hockey,Hockey,"RIAZ, Ahmad",PAK,Men,hockey,M,Gold
12412,Mexico,1968,Hockey,Hockey,"RIAZ, Ud Din",PAK,Men,hockey,M,Gold
12413,Mexico,1968,Hockey,Hockey,"SAEED, Anwar",PAK,Men,hockey,M,Gold
12414,Mexico,1968,Hockey,Hockey,"TARIQ, Aziz",PAK,Men,hockey,M,Gold
12415,Mexico,1968,Hockey,Hockey,"ZAKIR, Hussain",PAK,Men,hockey,M,Gold
12416,Mexico,1968,Hockey,Hockey,"DEARING, Paul",AUS,Men,hockey,M,Silver
12417,Mexico,1968,Hockey,Hockey,"EVANS, Raymond",AUS,Men,hockey,M,Silver
12418,Mexico,1968,Hockey,Hockey,"GLENCROSS, Brian",AUS,Men,hockey,M,Silver
12419,Mexico,1968,Hockey,Hockey,"HAIGH, Robert",AUS,Men,hockey,M,Silver
12420,Mexico,1968,Hockey,Hockey,"MARTIN, Donald",AUS,Men,hockey,M,Silver
12421,Mexico,1968,Hockey,Hockey,"MASON, James",AUS,Men,hockey,M,Silver
12422,Mexico,1968,Hockey,Hockey,"NILAN, Patrick",AUS,Men,hockey,M,Silver
12423,Mexico,1968,Hockey,Hockey,"PEARCE, Eric Robert",AUS,Men,hockey,M,Silver
12424,Mexico,1968,Hockey,Hockey,"PEARCE, Gordon Charles",AUS,Men,hockey,M,Silver
12425,Mexico,1968,Hockey,Hockey,"PEARCE, Julian",AUS,Men,hockey,M,Silver
12426,Mexico,1968,Hockey,Hockey,"PIPER, Desmond",AUS,Men,hockey,M,Silver
12427,Mexico,1968,Hockey,Hockey,"QUINE, Fred",AUS,Men,hockey,M,Silver
12428,Mexico,1968,Hockey,Hockey,"RILEY, Ronald",AUS,Men,hockey,M,Silver
12429,Mexico,1968,Hockey,Hockey,"SMART, Donald",AUS,Men,hockey,M,Silver
12430,Mexico,1968,Modern Pentathlon,Modern Pentath.,"LEDNEV, Pavel",URS,Men,Individual competition,M,Bronze
12431,Mexico,1968,Modern Pentathlon,Modern Pentath.,"FERM, Björn",SWE,Men,Individual competition,M,Gold
12432,Mexico,1968,Modern Pentathlon,Modern Pentath.,"BALCZO, Andras",HUN,Men,Individual competition,M,Silver
12433,Mexico,1968,Modern Pentathlon,Modern Pentath.,"GIUDICELLI, Jean-Pierre",FRA,Men,Team competition,M,Bronze
12434,Mexico,1968,Modern Pentathlon,Modern Pentath.,"GUEGUEN, Raoul",FRA,Men,Team competition,M,Bronze
12435,Mexico,1968,Modern Pentathlon,Modern Pentath.,"GUIGUET, Lucien",FRA,Men,Team competition,M,Bronze
12436,Mexico,1968,Modern Pentathlon,Modern Pentath.,"BALCZO, Andras",HUN,Men,Team competition,M,Gold
